-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
-0.04,0.14,-0.83,-32.35,-41.44,31.8,17.33,28.99,17.05,0.0
0.09,0.08,-0.86,-26.49,-48.95,44.31,17.33,28.99,17.05,0.0
0.09,0.08,-0.86,-26.49,-48.95,44.31,17.33,28.99,17.05,0.0
0.94,0.11,-0.48,18.37,-93.51,52.43,18.55,28.12,17.04,0.0
1.49,-0.09,-0.26,44.25,-82.03,38.27,18.55,28.12,17.04,0.0
1.49,-0.09,-0.26,44.25,-82.03,38.27,18.55,28.12,17.04,0.0
1.07,0.79,-0.93,-7.87,16.11,-4.58,20.21,27.61,16.94,0.0
0.06,0.01,-0.76,-45.17,-30.33,25.45,18.74,27.48,17.6,0.0
0.17,0.04,-0.71,-47.3,-36.38,42.72,19.41,28.54,17.02,0.0
0.17,0.04,-0.71,-47.3,-36.38,42.72,19.41,28.54,17.02,0.0
0.17,0.04,-0.71,-47.3,-36.38,42.72,19.41,28.54,17.02,0.0
0.17,0.04,-0.71,-47.3,-36.38,42.72,19.41,28.54,17.02,0.0
0.51,0.28,-0.68,-43.03,-38.33,48.16,19.41,28.54,17.02,0.0
0.51,0.28,-0.68,-43.03,-38.33,48.16,19.41,28.54,17.02,0.0
0.51,0.28,-0.68,-43.03,-38.33,48.16,19.41,28.54,17.02,0.0
0.51,0.28,-0.68,-43.03,-38.33,48.16,19.41,28.54,17.02,0.0
0.99,0.58,-0.62,-20.2,-45.23,47.91,19.41,28.54,17.02,0.0
0.99,0.58,-0.62,-20.2,-45.23,47.91,19.41,28.54,17.02,0.0
0.99,0.58,-0.62,-20.2,-45.23,47.91,19.41,28.54,17.02,0.0
1.22,0.73,-0.55,-0.18,-47.0,39.92,19.41,28.54,17.02,0.0
1.44,0.79,-0.4,73.79,-21.79,-1.4,20.08,27.56,16.59,0.0
1.44,0.79,-0.4,73.79,-21.79,-1.4,20.08,27.56,16.59,0.0
1.44,0.79,-0.4,73.79,-21.79,-1.4,20.08,27.56,16.59,0.0
1.44,0.79,-0.4,73.79,-21.79,-1.4,20.08,27.56,16.59,0.0
0.88,0.38,-0.6,22.71,49.01,-41.44,20.08,27.56,16.59,0.0
0.88,0.38,-0.6,22.71,49.01,-41.44,20.08,27.56,16.59,0.0
0.74,0.38,-0.86,-37.54,72.69,-53.47,19.57,26.6,17.97,0.0
0.09,0.05,-0.9,2.38,22.71,-16.48,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.28,-0.17,-0.83,-10.25,-20.2,16.11,18.79,27.75,17.31,0.0
-0.06,-0.19,-0.75,-43.21,-46.2,52.86,18.52,28.7,17.69,0.0
0.77,0.46,-0.52,13.79,-64.64,66.96,19.53,27.61,16.98,0.0
1.0,0.5,-0.45,51.7,-66.22,54.75,19.53,27.61,16.98,0.0
1.0,0.5,-0.45,51.7,-66.22,54.75,19.53,27.61,16.98,0.0
1.36,0.53,-0.33,63.42,-62.07,44.01,19.53,27.61,16.98,0.0
1.36,0.53,-0.33,63.42,-62.07,44.01,19.53,27.61,16.98,0.0
1.1,0.61,-0.7,-14.47,24.9,-30.15,20.48,26.59,16.38,0.0
1.1,0.61,-0.7,-14.47,24.9,-30.15,20.48,26.59,16.38,0.0
0.9,-0.06,-1.02,-34.55,46.57,-63.23,19.81,27.03,17.77,0.0
0.9,-0.06,-1.02,-34.55,46.57,-63.23,19.81,27.03,17.77,0.0
0.76,-0.15,-1.13,-52.98,36.93,-61.89,19.81,27.03,17.77,0.0
0.58,-0.19,-1.11,-62.5,8.85,-52.67,19.76,27.88,17.13,0.0
0.58,-0.19,-1.11,-62.5,8.85,-52.67,19.76,27.88,17.13,0.0
0.4,-0.07,-0.72,-43.7,-11.29,-33.14,19.76,27.88,17.13,0.0
0.41,0.06,-0.63,-39.0,-21.42,-15.2,19.26,29.21,16.39,0.0
0.63,0.47,-0.54,-10.38,-20.2,-1.89,19.26,29.21,16.39,0.0
0.79,0.88,-0.46,26.31,-8.54,-8.67,19.26,29.21,16.39,0.0
0.9,0.75,-0.54,65.19,9.09,-32.41,19.08,28.39,17.03,0.0
0.85,0.5,-0.57,54.93,26.37,-54.81,19.08,28.39,17.03,0.0
0.84,0.37,-0.6,29.79,34.12,-64.45,19.08,28.39,17.03,0.0
0.79,0.11,-0.75,-72.88,42.97,-76.48,18.19,28.47,17.92,0.0
0.79,0.11,-0.75,-72.88,42.97,-76.48,18.19,28.47,17.92,0.0
0.72,-0.08,-0.87,-92.77,37.9,-73.12,18.19,28.47,17.92,0.0
0.65,-0.3,-1.02,-95.03,31.07,-63.66,18.19,28.47,17.92,0.0
0.65,-0.3,-1.02,-90.82,23.99,-52.06,18.19,28.47,17.92,0.0
0.65,-0.3,-1.02,-90.82,23.99,-52.06,18.19,28.47,17.92,0.0
0.49,-0.58,-1.02,-84.05,18.19,-38.51,18.19,28.47,17.92,0.0
0.29,-0.84,-0.97,-77.03,8.36,-4.46,17.68,30.73,17.0,0.0
0.25,-0.76,-0.98,-74.16,5.49,14.04,17.68,30.73,17.0,0.0
0.25,-0.76,-0.98,-74.16,5.49,14.04,17.68,30.73,17.0,0.0
0.24,-0.01,-0.76,-43.46,0.06,62.01,17.68,30.73,17.0,0.0
0.24,-0.01,-0.76,-15.32,1.4,65.73,18.05,30.4,16.43,0.0
0.48,0.95,-0.42,64.88,11.78,41.32,18.05,30.4,16.43,0.0
0.48,0.95,-0.42,64.88,11.78,41.32,18.05,30.4,16.43,0.0
0.64,0.93,-0.42,69.64,14.04,20.32,18.05,30.4,16.43,0.0
0.7,0.92,-0.43,34.97,15.01,3.97,17.99,30.24,17.24,0.0
0.84,0.8,-0.58,-67.93,16.24,-49.8,17.99,30.24,17.24,0.0
0.82,0.58,-0.68,-71.66,15.93,-63.54,17.99,30.24,17.24,0.0
0.82,0.58,-0.68,-71.66,15.93,-63.54,17.99,30.24,17.24,0.0
0.75,0.26,-0.74,-54.32,11.84,-77.82,17.99,30.24,17.24,0.0
0.61,-0.46,-0.88,-49.01,8.97,-76.54,17.22,32.1,16.54,0.0
0.52,-0.85,-0.98,-58.23,1.53,-57.43,17.22,32.1,16.54,0.0
0.41,-0.97,-1.05,-62.62,-2.99,-25.09,17.22,32.1,16.54,0.0
0.38,-0.99,-1.1,-57.86,-5.74,8.3,17.03,31.43,16.61,0.0
0.4,-0.92,-1.07,-40.47,-7.45,26.43,17.03,31.43,16.61,0.0
0.4,-0.92,-1.07,-40.47,-7.45,26.43,17.03,31.43,16.61,0.0
0.43,-0.74,-1.0,-31.31,-8.79,43.21,17.03,31.43,16.61,0.0
0.44,-0.47,-0.89,-7.2,-6.77,65.06,17.03,31.43,16.61,0.0
0.5,0.25,-0.74,10.68,-4.7,69.76,17.47,32.07,15.6,0.0
0.5,0.25,-0.74,10.68,-4.7,69.76,17.47,32.07,15.6,0.0
0.5,0.25,-0.74,10.68,-4.7,69.76,17.47,32.07,15.6,0.0
0.49,0.71,-0.6,66.59,1.53,54.44,17.47,32.07,15.6,0.0
0.69,0.91,-0.56,85.82,7.81,28.87,17.47,32.07,15.6,0.0
